Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[disease]	Characteristics[organism part]	Characteristics[individual]	Characteristics[cell type]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode read]	Comment[single cell isolation]	Comment[spike in]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[umi barcode read]	Comment[umi barcode offset]	Comment[umi barcode size]	Comment[cell barcode read]	Comment[cell barcode offset]	Comment[cell barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[read1 file]	Comment[read2 file]	Factor Value[cell type]	Factor Value[time]	Unit[time unit]
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L002	group 9	sequencing assay	ERX6994762	AT7mc_S2_L002_R1_001.fastq.gz	AT7mc_S2_L002_R1_001.fastq.gz	ERR7425787	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425787/AT7mc_S2_L002_R1_001.fastq.gz	AT7mc_S2_L002_R1_001.fastq.gz	AT7mc_S2_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L002	group 9	sequencing assay	ERX6994762	AT7mc_S2_L002_R2_001.fastq.gz	AT7mc_S2_L002_R2_001.fastq.gz	ERR7425787	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425787/AT7mc_S2_L002_R2_001.fastq.gz	AT7mc_S2_L002_R1_001.fastq.gz	AT7mc_S2_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L003	group 9	sequencing assay	ERX6994762	AT7mc_S2_L003_R1_001.fastq.gz	AT7mc_S2_L003_R1_001.fastq.gz	ERR7425788	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425788/AT7mc_S2_L003_R1_001.fastq.gz	AT7mc_S2_L003_R1_001.fastq.gz	AT7mc_S2_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L003	group 9	sequencing assay	ERX6994762	AT7mc_S2_L003_R2_001.fastq.gz	AT7mc_S2_L003_R2_001.fastq.gz	ERR7425788	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425788/AT7mc_S2_L003_R2_001.fastq.gz	AT7mc_S2_L003_R1_001.fastq.gz	AT7mc_S2_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L004	group 9	sequencing assay	ERX6994762	AT7mc_S2_L004_R1_001.fastq.gz	AT7mc_S2_L004_R1_001.fastq.gz	ERR7425789	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425789/AT7mc_S2_L004_R1_001.fastq.gz	AT7mc_S2_L004_R1_001.fastq.gz	AT7mc_S2_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L004	group 9	sequencing assay	ERX6994762	AT7mc_S2_L004_R2_001.fastq.gz	AT7mc_S2_L004_R2_001.fastq.gz	ERR7425789	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425789/AT7mc_S2_L004_R2_001.fastq.gz	AT7mc_S2_L004_R1_001.fastq.gz	AT7mc_S2_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L001	group 9	sequencing assay	ERX6994762	AT7md_S3_L001_R1_001.fastq.gz	AT7md_S3_L001_R1_001.fastq.gz	ERR7425790	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425790/AT7md_S3_L001_R1_001.fastq.gz	AT7md_S3_L001_R1_001.fastq.gz	AT7md_S3_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L001	group 9	sequencing assay	ERX6994762	AT7md_S3_L001_R2_001.fastq.gz	AT7md_S3_L001_R2_001.fastq.gz	ERR7425790	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425790/AT7md_S3_L001_R2_001.fastq.gz	AT7md_S3_L001_R1_001.fastq.gz	AT7md_S3_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L002	group 9	sequencing assay	ERX6994762	AT7md_S3_L002_R1_001.fastq.gz	AT7md_S3_L002_R1_001.fastq.gz	ERR7425791	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425791/AT7md_S3_L002_R1_001.fastq.gz	AT7md_S3_L002_R1_001.fastq.gz	AT7md_S3_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L002	group 9	sequencing assay	ERX6994762	AT7md_S3_L002_R2_001.fastq.gz	AT7md_S3_L002_R2_001.fastq.gz	ERR7425791	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425791/AT7md_S3_L002_R2_001.fastq.gz	AT7md_S3_L002_R1_001.fastq.gz	AT7md_S3_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L003	group 9	sequencing assay	ERX6994762	AT7md_S3_L003_R1_001.fastq.gz	AT7md_S3_L003_R1_001.fastq.gz	ERR7425792	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425792/AT7md_S3_L003_R1_001.fastq.gz	AT7md_S3_L003_R1_001.fastq.gz	AT7md_S3_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L003	group 9	sequencing assay	ERX6994762	AT7md_S3_L003_R2_001.fastq.gz	AT7md_S3_L003_R2_001.fastq.gz	ERR7425792	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425792/AT7md_S3_L003_R2_001.fastq.gz	AT7md_S3_L003_R1_001.fastq.gz	AT7md_S3_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L004	group 9	sequencing assay	ERX6994762	AT7md_S3_L004_R1_001.fastq.gz	AT7md_S3_L004_R1_001.fastq.gz	ERR7425793	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425793/AT7md_S3_L004_R1_001.fastq.gz	AT7md_S3_L004_R1_001.fastq.gz	AT7md_S3_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7md_S3_L004	group 9	sequencing assay	ERX6994762	AT7md_S3_L004_R2_001.fastq.gz	AT7md_S3_L004_R2_001.fastq.gz	ERR7425793	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425793/AT7md_S3_L004_R2_001.fastq.gz	AT7md_S3_L004_R1_001.fastq.gz	AT7md_S3_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L001	group 9	sequencing assay	ERX6994762	AT7me_S4_L001_R1_001.fastq.gz	AT7me_S4_L001_R1_001.fastq.gz	ERR7425794	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425794/AT7me_S4_L001_R1_001.fastq.gz	AT7me_S4_L001_R1_001.fastq.gz	AT7me_S4_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L001	group 9	sequencing assay	ERX6994762	AT7me_S4_L001_R2_001.fastq.gz	AT7me_S4_L001_R2_001.fastq.gz	ERR7425794	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425794/AT7me_S4_L001_R2_001.fastq.gz	AT7me_S4_L001_R1_001.fastq.gz	AT7me_S4_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L002	group 9	sequencing assay	ERX6994762	AT7me_S4_L002_R1_001.fastq.gz	AT7me_S4_L002_R1_001.fastq.gz	ERR7425795	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425795/AT7me_S4_L002_R1_001.fastq.gz	AT7me_S4_L002_R1_001.fastq.gz	AT7me_S4_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L002	group 9	sequencing assay	ERX6994762	AT7me_S4_L002_R2_001.fastq.gz	AT7me_S4_L002_R2_001.fastq.gz	ERR7425795	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425795/AT7me_S4_L002_R2_001.fastq.gz	AT7me_S4_L002_R1_001.fastq.gz	AT7me_S4_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L003	group 9	sequencing assay	ERX6994762	AT7me_S4_L003_R1_001.fastq.gz	AT7me_S4_L003_R1_001.fastq.gz	ERR7425796	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425796/AT7me_S4_L003_R1_001.fastq.gz	AT7me_S4_L003_R1_001.fastq.gz	AT7me_S4_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L003	group 9	sequencing assay	ERX6994762	AT7me_S4_L003_R2_001.fastq.gz	AT7me_S4_L003_R2_001.fastq.gz	ERR7425796	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425796/AT7me_S4_L003_R2_001.fastq.gz	AT7me_S4_L003_R1_001.fastq.gz	AT7me_S4_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L004	group 9	sequencing assay	ERX6994762	AT7me_S4_L004_R1_001.fastq.gz	AT7me_S4_L004_R1_001.fastq.gz	ERR7425797	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425797/AT7me_S4_L004_R1_001.fastq.gz	AT7me_S4_L004_R1_001.fastq.gz	AT7me_S4_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7me_S4_L004	group 9	sequencing assay	ERX6994762	AT7me_S4_L004_R2_001.fastq.gz	AT7me_S4_L004_R2_001.fastq.gz	ERR7425797	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425797/AT7me_S4_L004_R2_001.fastq.gz	AT7me_S4_L004_R1_001.fastq.gz	AT7me_S4_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L001	group 10	sequencing assay	ERX6994763	BT4p1_S1_L001_R1_001.fastq.gz	BT4p1_S1_L001_R1_001.fastq.gz	ERR7425798	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425798/BT4p1_S1_L001_R1_001.fastq.gz	BT4p1_S1_L001_R1_001.fastq.gz	BT4p1_S1_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L001	group 10	sequencing assay	ERX6994763	BT4p1_S1_L001_R2_001.fastq.gz	BT4p1_S1_L001_R2_001.fastq.gz	ERR7425798	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425798/BT4p1_S1_L001_R2_001.fastq.gz	BT4p1_S1_L001_R1_001.fastq.gz	BT4p1_S1_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L002	group 10	sequencing assay	ERX6994763	BT4p1_S1_L002_R1_001.fastq.gz	BT4p1_S1_L002_R1_001.fastq.gz	ERR7425799	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425799/BT4p1_S1_L002_R1_001.fastq.gz	BT4p1_S1_L002_R1_001.fastq.gz	BT4p1_S1_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L002	group 10	sequencing assay	ERX6994763	BT4p1_S1_L002_R2_001.fastq.gz	BT4p1_S1_L002_R2_001.fastq.gz	ERR7425799	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425799/BT4p1_S1_L002_R2_001.fastq.gz	BT4p1_S1_L002_R1_001.fastq.gz	BT4p1_S1_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L003	group 10	sequencing assay	ERX6994763	BT4p1_S1_L003_R1_001.fastq.gz	BT4p1_S1_L003_R1_001.fastq.gz	ERR7425800	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425800/BT4p1_S1_L003_R1_001.fastq.gz	BT4p1_S1_L003_R1_001.fastq.gz	BT4p1_S1_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L003	group 10	sequencing assay	ERX6994763	BT4p1_S1_L003_R2_001.fastq.gz	BT4p1_S1_L003_R2_001.fastq.gz	ERR7425800	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425800/BT4p1_S1_L003_R2_001.fastq.gz	BT4p1_S1_L003_R1_001.fastq.gz	BT4p1_S1_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_nov2020	ERS8953582	SAMEA11308721	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_nov2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	BT4p1_S1_L004	group 10	sequencing assay	ERX6994763	BT4p1_S1_L004_R1_001.fastq.gz	BT4p1_S1_L004_R1_001.fastq.gz	ERR7425801	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425801/BT4p1_S1_L004_R1_001.fastq.gz	BT4p1_S1_L004_R1_001.fastq.gz	BT4p1_S1_L004_R2_001.fastq.gz	plasma cell	2020	year
